"Market Name","Date","Sales","Sales YoY%","Dollar Volume","Dollar Volume YoY%","Average Price","Median Price","Active Listings EOM","Months Inventory"
"Houston-Pasadena-The Woodlands","2021-03-01","9788","0.25920","3574064173","0.49290","365147","287750","12202","1.42"
"Houston-Pasadena-The Woodlands","2021-02-01","6280","0.00460","2175672556","0.15890","346444","274582","13550","1.61"
"Houston-Pasadena-The Woodlands","2021-01-01","6294","0.26900","2028416739","0.41790","322277","260000","15297","1.82"
"Houston-Pasadena-The Woodlands","2020-12-01","10075","0.25230","3465559675","0.38340","343976","270300","16010","1.93"
"Houston-Pasadena-The Woodlands","2020-11-01","8330","0.25240","2809821739","0.42100","337313","269000","17802","2.19"
"Houston-Pasadena-The Woodlands","2020-10-01","9488","0.27270","3145566247","0.41540","331531","265000","19105","2.39"
"Houston-Pasadena-The Woodlands","2020-09-01","9415","0.28010","3065267496","0.40170","325572","260000","19504","2.49"
"Houston-Pasadena-The Woodlands","2020-08-01","9450","0.04790","3119866536","0.12200","330144","265000","20410","2.67"
"Houston-Pasadena-The Woodlands","2020-07-01","11139","0.19480","3743718462","0.30290","336091","270000","22035","2.9"
"Houston-Pasadena-The Woodlands","2020-06-01","9636","0.11480","3065976946","0.10820","318179","260990","22561","3.02"
"Houston-Pasadena-The Woodlands","2020-05-01","6724","-0.27170","2002658983","-0.31910","297837","249000","24734","3.35"
"Houston-Pasadena-The Woodlands","2020-04-01","6325","-0.21560","1957183793","-0.21180","309436","250935","26097","3.44"
"Houston-Pasadena-The Woodlands","2020-03-01","7773","0.05400","2394073531","0.09420","307998","249100","25912","3.35"
"Houston-Pasadena-The Woodlands","2020-02-01","6251","0.11310","1877392815","0.18020","300334","245000","24968","3.24"
"Houston-Pasadena-The Woodlands","2020-01-01","4960","0.15860","1430618531","0.19660","288431","233000","24847","3.25"
"Houston-Pasadena-The Woodlands","2019-12-01","8045","0.16560","2505140284","0.18800","311390","251900","24355","3.21"
"Houston-Pasadena-The Woodlands","2019-11-01","6651","0.02230","1977392240","0.03510","297307","242000","26859","3.58"
"Houston-Pasadena-The Woodlands","2019-10-01","7455","0.06210","2222316472","0.07930","298097","239900","28104","3.76"
"Houston-Pasadena-The Woodlands","2019-09-01","7355","0.09120","2186761667","0.10910","297316","242900","28803","3.87"
"Houston-Pasadena-The Woodlands","2019-08-01","9018","0.03150","2780666183","0.07020","308346","249000","29887","4.04"
"Houston-Pasadena-The Woodlands","2019-07-01","9323","0.10630","2873330025","0.12440","308198","249900","30407","4.13"
"Houston-Pasadena-The Woodlands","2019-06-01","8644","-0.04730","2766668751","-0.01830","320068","251995","30693","4.21"
"Houston-Pasadena-The Woodlands","2019-05-01","9232","0.05670","2941326375","0.11560","318601","249900","29543","4.03"
"Houston-Pasadena-The Woodlands","2019-04-01","8064","0.06920","2483152356","0.09530","307930","245000","27813","3.82"
"Houston-Pasadena-The Woodlands","2019-03-01","7375","0.01820","2187952581","0.04040","296671","240000","26813","3.7"
"Houston-Pasadena-The Woodlands","2019-02-01","5616","-0.00830","1590674624","0.00770","283239","230000","25669","3.55"
"Houston-Pasadena-The Woodlands","2019-01-01","4281","-0.09380","1195592539","-0.06410","279278","223500","25460","3.52"
"Houston-Pasadena-The Woodlands","2018-12-01","6902","-0.04970","2108763862","-0.00090","305529","240000","24864","3.42"
"Houston-Pasadena-The Woodlands","2018-11-01","6506","-0.02330","1910310107","0.02300","293622","235000","27109","3.71"
"Houston-Pasadena-The Woodlands","2018-10-01","7019","0.02380","2059085821","0.06320","293358","233000","27710","3.79"
"Houston-Pasadena-The Woodlands","2018-09-01","6740","-0.08220","1971701734","-0.07250","292537","230000","28314","3.88"
"Houston-Pasadena-The Woodlands","2018-08-01","8743","0.36890","2598230853","0.39480","297178","235775","28854","3.92"
"Houston-Pasadena-The Woodlands","2018-07-01","8427","0.07870","2555424776","0.10570","303242","241295","28773","4.02"
"Houston-Pasadena-The Woodlands","2018-06-01","9073","0.01960","2818367782","0.05270","310632","242000","28121","3.96"
"Houston-Pasadena-The Woodlands","2018-05-01","8737","0.01240","2636478774","0.02530","301760","240990","27280","3.85"
"Houston-Pasadena-The Woodlands","2018-04-01","7542","0.06560","2267082602","0.11750","300594","239000","25031","3.53"
"Houston-Pasadena-The Woodlands","2018-03-01","7243","-0.03820","2103014290","-0.00930","290351","232000","23477","3.33"
"Houston-Pasadena-The Woodlands","2018-02-01","5663","0.04660","1578584764","0.05700","278754","225000","22000","3.11"
"Houston-Pasadena-The Woodlands","2018-01-01","4724","0.07340","1277478787","0.05040","270423","216000","21942","3.11"
"Houston-Pasadena-The Woodlands","2017-12-01","7263","0.03230","2110581389","0.02930","290593","230000","21815","3.11"
"Houston-Pasadena-The Woodlands","2017-11-01","6661","0.08260","1867310987","0.08690","280334","225000","24506","3.5"
"Houston-Pasadena-The Woodlands","2017-10-01","6856","0.07850","1936642096","0.11300","282474","225000","25376","3.65"
"Houston-Pasadena-The Woodlands","2017-09-01","7344","0.03280","2125803845","0.09160","289461","230000","26484","3.83"
"Houston-Pasadena-The Woodlands","2017-08-01","6387","-0.24400","1862828219","-0.22930","291659","230000","28991","4.2"
"Houston-Pasadena-The Woodlands","2017-07-01","7812","0.02750","2311108494","0.05650","295840","228300","29932","4.23"
"Houston-Pasadena-The Woodlands","2017-06-01","8899","0.06600","2677168299","0.08560","300839","237000","28939","4.1"
"Houston-Pasadena-The Woodlands","2017-05-01","8630","0.10010","2571542754","0.14480","297977","233900","27365","3.9"
"Houston-Pasadena-The Woodlands","2017-04-01","7078","0.03010","2028694759","0.07010","286619","226047","25916","3.73"
"Houston-Pasadena-The Woodlands","2017-03-01","7531","0.09960","2122684215","0.15100","281859","225500","24535","3.54"
"Houston-Pasadena-The Woodlands","2017-02-01","5411","0.06540","1493455315","0.12460","276003","220000","22815","3.32"
"Houston-Pasadena-The Woodlands","2017-01-01","4401","0.00960","1216158338","0.08120","276336","208995","22227","3.25"
"Houston-Pasadena-The Woodlands","2016-12-01","7036","0.03520","2050506248","0.08320","291430","225000","22418","3.28"
"Houston-Pasadena-The Woodlands","2016-11-01","6153","0.22300","1717997890","0.31640","279213","222700","23993","3.52"
"Houston-Pasadena-The Woodlands","2016-10-01","6357","0.00730","1739985777","0.02130","273711","215000","24815","3.69"
"Houston-Pasadena-The Woodlands","2016-09-01","7111","-0.01250","1947444521","0.00410","273863","216000","25441","3.79"
"Houston-Pasadena-The Woodlands","2016-08-01","8448","0.08250","2417008662","0.10410","286104","224900","25701","3.82"
"Houston-Pasadena-The Woodlands","2016-07-01","7603","-0.10550","2187445737","-0.11180","287708","229250","25773","3.86"
"Houston-Pasadena-The Woodlands","2016-06-01","8348","-0.00100","2465997540","-0.00600","295399","230000","25194","3.73"
"Houston-Pasadena-The Woodlands","2016-05-01","7845","0.07910","2246320268","0.07720","286337","224900","23682","3.51"
"Houston-Pasadena-The Woodlands","2016-04-01","6871","-0.00790","1895876661","-0.01210","275924","216500","23173","3.46"
"Houston-Pasadena-The Woodlands","2016-03-01","6849","0.03190","1844201683","0.01600","269265","212000","22835","3.4"
"Houston-Pasadena-The Woodlands","2016-02-01","5079","0.02540","1328006898","0.04190","261470","202000","21644","3.24"
"Houston-Pasadena-The Woodlands","2016-01-01","4359","-0.00210","1124824242","-0.00920","258046","200000","20826","3.12"
"Houston-Pasadena-The Woodlands","2015-12-01","6797","-0.03260","1892971701","-0.03730","278501","217250","20074","3.01"
"Houston-Pasadena-The Woodlands","2015-11-01","5031","-0.09010","1305092306","-0.12430","259410","200000","21299","3.18"
"Houston-Pasadena-The Woodlands","2015-10-01","6311","-0.10800","1703734710","-0.07440","269962","204000","21879","3.25"
"Houston-Pasadena-The Woodlands","2015-09-01","7201","0.03250","1939520188","0.04480","269340","207000","22321","3.28"
"Houston-Pasadena-The Woodlands","2015-08-01","7804","-0.02490","2189039157","0.00930","280502","215000","22537","3.32"
"Houston-Pasadena-The Woodlands","2015-07-01","8500","0.03580","2462758227","0.09380","289736","219000","22512","3.31"
"Houston-Pasadena-The Woodlands","2015-06-01","8356","0.01020","2480989547","0.07000","296911","223000","20592","3.04"
"Houston-Pasadena-The Woodlands","2015-05-01","7270","-0.06420","2085246922","-0.02730","286829","220000","19546","2.89"
"Houston-Pasadena-The Woodlands","2015-04-01","6926","-0.00220","1919040643","0.03460","277077","207000","18596","2.73"
"Houston-Pasadena-The Woodlands","2015-03-01","6637","0.02630","1815168988","0.08180","273492","205900","17761","2.61"
"Houston-Pasadena-The Woodlands","2015-02-01","4953","-0.05850","1274606130","-0.01530","257340","197808","17620","2.59"
"Houston-Pasadena-The Woodlands","2015-01-01","4368","0.00880","1135326007","0.09430","259918","190000","16990","2.49"
"Houston-Pasadena-The Woodlands","2014-12-01","7026","0.11540","1966348820","0.19320","279867","209745","15836","2.32"
"Houston-Pasadena-The Woodlands","2014-11-01","5529","-0.00130","1490408547","0.09240","269562","196120","16857","2.49"
"Houston-Pasadena-The Woodlands","2014-10-01","7075","0.09780","1840741019","0.20110","260175","191455","17598","2.6"
"Houston-Pasadena-The Woodlands","2014-09-01","6974","0.05430","1856429923","0.14080","266192","196335","18192","2.71"
"Houston-Pasadena-The Woodlands","2014-08-01","8003","-0.00660","2168877387","0.04420","271008","203500","18636","2.79"
"Houston-Pasadena-The Woodlands","2014-07-01","8206","-0.02020","2251552504","0.04510","274378","201000","18844","2.82"
"Houston-Pasadena-The Woodlands","2014-06-01","8272","0.05510","2318605073","0.12390","280295","211000","18351","2.74"
"Houston-Pasadena-The Woodlands","2014-05-01","7769","-0.06630","2143669865","0.02030","275926","200000","17502","2.63"
"Houston-Pasadena-The Woodlands","2014-04-01","6941","-0.01050","1854949080","0.05770","267245","195000","16643","2.48"
"Houston-Pasadena-The Woodlands","2014-03-01","6467","0.02540","1677941438","0.14000","259462","191143","16471","2.45"
"Houston-Pasadena-The Woodlands","2014-02-01","5261","0.08990","1294419888","0.22360","246040","182325","16234","2.42"
"Houston-Pasadena-The Woodlands","2014-01-01","4330","0.02830","1037489665","0.22510","239605","175500","16492","2.47"
"Houston-Pasadena-The Woodlands","2013-12-01","6299","0.13840","1648019400","0.24680","261631","188900","16467","2.47"
"Houston-Pasadena-The Woodlands","2013-11-01","5536","0.02590","1364386721","0.11130","246457","183000","17953","2.72"
"Houston-Pasadena-The Woodlands","2013-10-01","6445","0.11870","1532594040","0.21000","237795","177000","19137","2.91"
"Houston-Pasadena-The Woodlands","2013-09-01","6615","0.21400","1627348858","0.37860","246008","181000","19839","3.04"
"Houston-Pasadena-The Woodlands","2013-08-01","8056","0.14510","2077163257","0.33260","257840","186900","20001","3.11"
"Houston-Pasadena-The Woodlands","2013-07-01","8375","0.23250","2154456285","0.40150","257248","187750","20130","3.18"
"Houston-Pasadena-The Woodlands","2013-06-01","7840","0.13150","2063043619","0.27700","263143","191950","19641","3.16"
"Houston-Pasadena-The Woodlands","2013-05-01","8321","0.24340","2101032472","0.34820","252497","185000","19159","3.12"
"Houston-Pasadena-The Woodlands","2013-04-01","7015","0.25420","1753708656","0.42650","249994","184000","19240","3.21"
"Houston-Pasadena-The Woodlands","2013-03-01","6307","0.18240","1471824172","0.23510","233363","172600","19543","3.33"
"Houston-Pasadena-The Woodlands","2013-02-01","4827","0.16370","1057848483","0.27250","219152","163000","19930","3.44"
"Houston-Pasadena-The Woodlands","2013-01-01","4211","0.27720","846857559","0.34280","201106","151000","20005","3.49"
"Houston-Pasadena-The Woodlands","2012-12-01","5533","0.12530","1321839990","0.23490","238901","170000","20274","3.58"
"Houston-Pasadena-The Woodlands","2012-11-01","5396","0.27440","1227720783","0.40010","227524","166950","22245","3.96"
"Houston-Pasadena-The Woodlands","2012-10-01","5761","0.31590","1266628711","0.41270","219862","162500","23488","4.26"
"Houston-Pasadena-The Woodlands","2012-09-01","5449","0.08680","1180436319","0.13100","216633","163500","24689","4.57"
"Houston-Pasadena-The Woodlands","2012-08-01","7035","0.17820","1558724076","0.22590","221567","165000","25768","4.8"
"Houston-Pasadena-The Woodlands","2012-07-01","6795","0.24560","1537212220","0.28550","226226","169465","27204","5.16"
"Houston-Pasadena-The Woodlands","2012-06-01","6929","0.13520","1615545863","0.17670","233157","170000","27528","5.33"
"Houston-Pasadena-The Woodlands","2012-05-01","6692","0.23790","1558379406","0.33720","232871","167000","27510","5.4"
"Houston-Pasadena-The Woodlands","2012-04-01","5593","0.08860","1229370916","0.19180","219805","160000","27809","5.58"
"Houston-Pasadena-The Woodlands","2012-03-01","5334","0.06150","1191705024","0.12160","223416","161232","27241","5.5"
"Houston-Pasadena-The Woodlands","2012-02-01","4148","0.15670","831308672","0.10370","200411","149950","27276","5.54"
"Houston-Pasadena-The Woodlands","2012-01-01","3297","0.06050","630645524","0.05080","191278","138000","27326","5.6"
"Houston-Pasadena-The Woodlands","2011-12-01","4917","0.07220","1070440923","0.06350","217702","160000","27427","5.64"
"Houston-Pasadena-The Woodlands","2011-11-01","4234","0.11220","876885404","0.06350","207105","154000","29755","6.15"
"Houston-Pasadena-The Woodlands","2011-10-01","4378","0.10750","896631480","0.11310","204803","150000","31139","6.47"
"Houston-Pasadena-The Woodlands","2011-09-01","5014","0.18670","1043712004","0.16520","208159","155000","32223","6.73"
"Houston-Pasadena-The Woodlands","2011-08-01","5971","0.31260","1271511087","0.30690","212947","158200","33113","7.01"
"Houston-Pasadena-The Woodlands","2011-07-01","5455","0.19180","1195823977","0.18670","219216","158500","34577","7.49"
"Houston-Pasadena-The Woodlands","2011-06-01","6104","0.02920","1372900922","0.05890","224918","160000","35663","7.83"
"Houston-Pasadena-The Woodlands","2011-05-01","5406","-0.11980","1165418975","-0.07510","215578","155000","35919","7.89"
"Houston-Pasadena-The Woodlands","2011-04-01","5138","-0.10710","1031497444","-0.11370","200758","149000","35864","7.75"
"Houston-Pasadena-The Woodlands","2011-03-01","5025","-0.03850","1062506533","-0.02680","211444","148000","35284","7.52"
"Houston-Pasadena-The Woodlands","2011-02-01","3586","0.00360","753228114","0.05470","210046","151000","34244","7.26"
"Houston-Pasadena-The Woodlands","2011-01-01","3109","0.12280","600158495","0.13080","193039","135700","33985","7.19"
"Houston-Pasadena-The Woodlands","2010-12-01","4586","-0.04400","1006530694","-0.02040","219479","158247","33709","7.34"
"Houston-Pasadena-The Woodlands","2010-11-01","3807","-0.22830","824501025","-0.14630","216575","150599","35784","7.76"
"Houston-Pasadena-The Woodlands","2010-10-01","3953","-0.25060","805562105","-0.21810","203785","148996","36876","7.84"
"Houston-Pasadena-The Woodlands","2010-09-01","4225","-0.18150","895704225","-0.14270","212001","153906","37929","7.88"
"Houston-Pasadena-The Woodlands","2010-08-01","4549","-0.14910","972935571","-0.13040","213879","157741","38931","7.96"
"Houston-Pasadena-The Woodlands","2010-07-01","4577","-0.25420","1007690628","-0.24340","220164","158159","39188","7.91"
"Houston-Pasadena-The Woodlands","2010-06-01","5931","0.02120","1296486945","0.01660","218595","157684","38074","7.48"
"Houston-Pasadena-The Woodlands","2010-05-01","6142","0.21220","1260105004","0.18690","205162","153322","35475","6.99"
"Houston-Pasadena-The Woodlands","2010-04-01","5754","0.28490","1163850072","0.35060","202268","152615","33290","6.67"
"Houston-Pasadena-The Woodlands","2010-03-01","5226","0.13440","1091747982","0.23470","208907","152986","33617","6.89"
"Houston-Pasadena-The Woodlands","2010-02-01","3573","-0.02670","714185532","0.08320","199884","147150","31415","6.5"
"Houston-Pasadena-The Woodlands","2010-01-01","2769","-0.08130","530736999","0.06700","191671","142911","30293","6.26"
"Houston-Pasadena-The Woodlands","2009-12-01","4797","-0.00660","1027536588","0.11830","214204","151796","28664","5.9"
"Houston-Pasadena-The Woodlands","2009-11-01","4933","0.36310","965807405","0.43520","195785","150804","30095","6.19"
"Houston-Pasadena-The Woodlands","2009-10-01","5275","0.15450","1030254975","0.17310","195309","148176","30088","6.33"
"Houston-Pasadena-The Woodlands","2009-09-01","5162","0.30820","1044830096","0.27440","202408","155750","30291","6.46"
"Houston-Pasadena-The Woodlands","2009-08-01","5346","-0.11830","1118869686","-0.16960","209291","159791","30824","6.71"
"Houston-Pasadena-The Woodlands","2009-07-01","6137","-0.05830","1331857877","-0.07890","217021","162469","31363","6.74"
"Houston-Pasadena-The Woodlands","2009-06-01","5808","-0.14200","1275285792","-0.16600","219574","164450","30964","6.61"
"Houston-Pasadena-The Woodlands","2009-05-01","5067","-0.22920","1061703711","-0.24040","209533","156706","30362","6.38"
"Houston-Pasadena-The Woodlands","2009-04-01","4478","-0.23690","861755276","-0.28350","192442","149744","30485","6.24"
"Houston-Pasadena-The Woodlands","2009-03-01","4607","-0.18130","884235331","-0.22970","191933","146019","31181","6.23"
"Houston-Pasadena-The Woodlands","2009-02-01","3671","-0.24870","659307929","-0.33420","179599","138231","30714","6.04"
"Houston-Pasadena-The Woodlands","2009-01-01","3014","-0.23480","497430560","-0.33430","165040","131219","30367","5.85"
"Houston-Pasadena-The Woodlands","2008-12-01","4829","-0.12490","918842804","-0.22230","190276","145652","30349","5.76"
"Houston-Pasadena-The Woodlands","2008-11-01","3619","-0.32380","672956669","-0.37300","185951","137702","33227","6.24"
"Houston-Pasadena-The Woodlands","2008-10-01","4569","-0.19470","878239473","-0.21340","192217","142337","35056","6.41"
"Houston-Pasadena-The Woodlands","2008-09-01","3946","-0.27130","819844636","-0.24890","207766","156057","36381","6.54"
"Houston-Pasadena-The Woodlands","2008-08-01","6063","-0.20440","1347374427","-0.16630","222229","159791","37973","6.68"
"Houston-Pasadena-The Woodlands","2008-07-01","6517","-0.11030","1445985443","-0.05190","221879","161032","39822","6.85"
"Houston-Pasadena-The Woodlands","2008-06-01","6769","-0.12160","1529110331","-0.08370","225899","161067","40261","6.85"
"Houston-Pasadena-The Woodlands","2008-05-01","6574","-0.14450","1397803324","-0.14020","212626","156706","40104","6.73"
"Houston-Pasadena-The Woodlands","2008-04-01","5868","-0.11160","1202675940","-0.10480","204955","151077","39999","6.61"
"Houston-Pasadena-The Woodlands","2008-03-01","5627","-0.14370","1147969897","-0.14370","204011","152473","39679","6.49"
"Houston-Pasadena-The Woodlands","2008-02-01","4886","-0.08860","990216304","-0.05170","202664","151763","38881","6.28"
"Houston-Pasadena-The Woodlands","2008-01-01","3939","-0.12580","747212544","-0.07520","189696","140039","38564","6.19"
"Houston-Pasadena-The Woodlands","2007-12-01","5518","-0.16970","1181519678","-0.13370","214121","155380","37869","6.03"
"Houston-Pasadena-The Woodlands","2007-11-01","5352","-0.07360","1073316840","-0.03300","200545","149371","39853","6.25"
"Houston-Pasadena-The Woodlands","2007-10-01","5674","-0.07200","1116444610","-0.02540","196765","147049","41126","6.42"
"Houston-Pasadena-The Woodlands","2007-09-01","5415","-0.16060","1091458230","-0.14060","201562","150525","41837","6.49"
"Houston-Pasadena-The Woodlands","2007-08-01","7621","0.00580","1616132123","0.07710","212063","158151","41907","6.42"
"Houston-Pasadena-The Woodlands","2007-07-01","7325","0.00960","1525204175","0.03830","208219","155799","41717","6.39"
"Houston-Pasadena-The Woodlands","2007-06-01","7706","-0.07900","1668749712","-0.05000","216552","159837","41563","6.37"
"Houston-Pasadena-The Woodlands","2007-05-01","7684","-0.01440","1625734616","0.03880","211574","155065","40654","6.18"
"Houston-Pasadena-The Woodlands","2007-04-01","6605","0.04790","1343529655","0.10660","203411","150052","39266","5.96"
"Houston-Pasadena-The Woodlands","2007-03-01","6571","-0.07800","1340608849","-0.01350","204019","152166","37317","5.69"
"Houston-Pasadena-The Woodlands","2007-02-01","5361","0.04000","1044220941","0.06390","194781","147867","35192","5.33"
"Houston-Pasadena-The Woodlands","2007-01-01","4506","0.12710","807961848","0.14090","179308","142091","34553","5.24"
"Houston-Pasadena-The Woodlands","2006-12-01","6646","0.05540","1363825660","0.11080","205210","153127","33679","5.14"
"Houston-Pasadena-The Woodlands","2006-11-01","5777","0.12350","1109911902","0.12890","192126","147221","35743","5.48"
"Houston-Pasadena-The Woodlands","2006-10-01","6114","0.07960","1145537382","0.08500","187363","145410","36428","5.63"
"Houston-Pasadena-The Woodlands","2006-09-01","6451","0.18780","1269995468","0.24390","196868","150013","36441","5.67"
"Houston-Pasadena-The Woodlands","2006-08-01","7577","0.05210","1500443002","0.10950","198026","152105","36346","5.73"
"Houston-Pasadena-The Woodlands","2006-07-01","7255","0.04010","1468956125","0.10680","202475","155902","36018","5.71"
